brand,price,size,volume,classification,purchaseprice,vendornumber
23758,739.99,750.0,750,2,483.65,10754
23780,81.99,750.0,750,2,55.03,10754
24159,99.99,750.0,750,2,67.56,10754
34139,15.99,750.0,750,2,10.88,9552
39653,5.99,750.0,750,2,2.48,8892
39718,59.99,750.0,750,2,40.53,10754
40604,103.99,750.0,750,2,69.33,1590
40684,55.99,750.0,750,2,35.37,1587
43774,20.49,750.0,750,2,13.48,653
44082,16.99,750.0,750,2,9.03,2000
46684,22.29,750.0,750,2,10.88,4425
377,37.99,1000.0,1000,1,28.35,3664
495,15.99,1000.0,1000,1,12.49,8004
590,5.99,1000.0,1000,1,4.61,9552
629,12.99,1000.0,1000,1,9.62,12546
659,34.99,750.0,750,1,23.25,6213
712,10.99,750.0,750,1,7.96,12546
954,12.99,1000.0,1000,1,9.35,12546
3538,14.99,750.0,750,1,11.19,5455
4421,10.99,750.0,750,1,8.2,12546
4690,21.99,375.0,375,1,17.45,12546
5224,9.49,750.0,750,1,7.08,3924
8263,9.99,750.0,750,1,7.46,2973
8518,11.49,750.0,750,1,8.91,5992
10032,19.99,750.0,750,2,13.33,4425
10057,12.99,750.0,750,2,8.44,6785
11419,10.99,750.0,750,2,3.33,90024
12021,8.29,750.0,750,2,5.38,8892
12133,12.99,750.0,750,2,4.24,9165
12774,12.99,750.0,750,2,8.38,8892
13954,8.79,750.0,750,2,5.82,90024
13993,7.99,750.0,750,2,5.4,516
15625,27.99,750.0,750,2,18.54,90034
16321,25.99,750.0,750,2,16.88,2000
16650,11.99,750.0,750,2,7.99,1587
17330,16.99,750.0,750,2,8.96,4425
17431,10.99,750.0,750,2,7.09,4425
18363,5.99,0.0,187,2,4.1,8892
18608,8.29,750.0,750,2,5.33,10754
18662,29.99,750.0,750,2,14.76,10754
18960,14.49,750.0,750,2,9.72,9165
19052,21.99,750.0,750,2,14.76,2000
19259,10.99,750.0,750,2,7.48,653
21211,14.99,750.0,750,2,10.27,90024
21301,13.99,750.0,750,2,9.52,653
21374,7.49,750.0,750,2,5.13,9815
22722,24.99,750.0,750,2,16.77,7749
23228,39.99,375.0,375,2,25.97,6280
35998,14.99,750.0,750,2,9.86,4425
43354,6.49,750.0,750,2,4.05,9815
44703,13.49,750.0,750,2,8.7,4425
44704,11.49,750.0,750,2,7.56,4425
45246,10.99,750.0,750,2,7.23,4425
45253,22.99,750.0,750,2,15.33,2000
194,29.99,750.0,750,1,22.55,3950
364,7.99,200.0,200,1,5.83,3960
374,6.99,1000.0,1000,1,4.99,3960
530,14.99,1000.0,1000,1,11.27,3960
608,29.99,750.0,750,1,23.43,12546
643,9.99,750.0,750,1,7.57,9552
1294,14.99,750.0,750,1,11.99,3960
1679,199.99,375.0,375,2,135.13,10754
1806,29.99,375.0,375,1,22.89,9165
2000,15.99,750.0,750,1,11.67,653
2065,11.99,750.0,750,1,9.44,9625
2070,11.99,750.0,750,1,8.69,9625
2263,39.99,750.0,750,1,20.28,9165
2642,49.49,750.0,750,1,39.59,9165
2774,6.99,750.0,750,1,4.99,8663
3003,179.99,0.0,750,1,135.33,17035
3111,22.99,750.0,750,1,16.66,9165
3115,16.99,750.0,750,1,12.4,12546
3167,6.99,750.0,750,1,5.3,9815
3440,27.99,750.0,750,1,22.39,4425
3471,10.99,1750.0,1750,1,8.45,8663
3473,10.99,1750.0,1750,1,8.2,8663
3810,22.49,750.0,750,1,16.18,3950
4616,74.99,750.0,750,1,54.34,9165
4828,7.99,750.0,750,1,6.05,8663
5021,11.99,750.0,750,1,8.75,5992
5086,8.99,750.0,750,1,7.08,1128
5181,29.99,750.0,750,1,23.99,480
5526,13.99,1750.0,1750,1,10.21,3960
6064,6.99,750.0,750,1,4.99,12546
8598,16.99,750.0,750,1,12.87,1485
9132,5.99,750.0,750,2,3.86,9165
10122,23.99,750.0,750,2,15.86,8673
11997,93.99,750.0,750,2,54.83,9744
12464,9.99,750.0,750,2,6.57,4425
12784,12.99,750.0,750,2,8.96,90047
13897,2.79,750.0,750,2,1.9,1003
13920,10.99,750.0,750,2,7.23,10754
13987,18.99,750.0,750,2,12.25,90010
14082,15.99,750.0,750,2,10.66,10754
14334,145.9,750.0,750,2,91.21,9552
14542,329.99,750.0,750,2,193.54,7749
14545,399.9,750.0,750,2,230.26,7749
14573,19.99,750.0,750,2,13.79,4425
14834,17.99,750.0,750,2,10.32,1650
14961,4.79,750.0,750,2,3.17,2242
15234,44.99,750.0,750,2,19.3,4425
15239,56.99,750.0,750,2,36.23,2000
15455,58.99,750.0,750,2,39.86,4425
15768,24.99,750.0,750,2,17.0,17035
16192,1333.99,3000.0,3000,2,843.44,9165
16281,43.99,750.0,750,2,19.86,9165
16331,12.99,750.0,750,2,7.33,1590
16360,7.79,750.0,750,2,5.12,3252
16922,22.99,750.0,750,2,14.93,9165
16991,97.99,750.0,750,2,46.66,4425
17095,7.29,750.0,750,2,5.03,4425
17282,41.99,750.0,750,2,19.59,9165
17365,24.99,750.0,750,2,16.66,90024
17385,36.49,750.0,750,2,17.8,10754
17401,44.99,750.0,750,2,29.6,10754
17405,184.99,750.0,750,2,86.36,10754
17406,119.99,750.0,750,2,64.18,10754
17409,391.99,750.0,750,2,246.66,10754
17677,52.99,750.0,750,2,23.28,9165
17854,57.99,750.0,750,2,38.09,4425
17958,11.49,750.0,750,2,6.07,90024
18093,66.99,750.0,750,2,44.66,4425
18099,460.99,1500.0,1500,2,315.75,4425
18199,64.99,750.0,750,2,41.37,9552
18206,44.99,750.0,750,2,26.14,9552
18211,84.99,750.0,750,2,43.62,9552
18277,48.99,750.0,750,2,32.88,516
18403,41.99,750.0,750,2,27.44,4692
18418,34.99,750.0,750,2,15.64,9165
18633,347.99,0.0,750,2,221.47,9165
18945,125.99,750.0,750,2,58.1,4425
19208,9.99,750.0,750,2,6.7,8320
19290,12.99,750.0,750,2,8.84,7749
19418,95.99,750.0,750,2,64.42,9552
19422,33.99,750.0,750,2,19.35,9552
19427,49.99,750.0,750,2,32.67,9552
19455,10.99,750.0,750,2,7.53,9552
19459,424.99,750.0,750,2,279.6,9552
19586,41.99,750.0,750,2,28.76,7749
19608,31.99,750.0,750,2,22.06,7749
19633,37.99,750.0,750,2,24.51,2000
19685,29.99,750.0,750,2,20.13,2000
20206,33.99,750.0,750,2,22.51,90024
20271,44.99,750.0,750,2,29.79,4692
20274,49.99,750.0,750,2,34.48,4692
20275,51.99,750.0,750,2,24.99,4692
20288,33.99,750.0,750,2,22.07,4692
20290,28.99,750.0,750,2,18.95,4692
20292,26.99,750.0,750,2,17.53,4692
20463,9.99,750.0,750,2,6.75,2000
20615,7.99,750.0,750,2,5.44,7153
20878,36.99,750.0,750,2,24.99,4425
20887,11.99,750.0,750,2,6.62,1590
20971,15.99,750.0,750,2,10.59,9552
21375,7.49,750.0,750,2,4.96,9815
21675,49.99,750.0,750,2,33.11,9552
22109,6.99,750.0,750,2,3.26,10754
22295,6.99,750.0,750,2,3.3,90024
22535,59.99,750.0,750,2,25.32,4692
22539,44.99,750.0,750,2,29.6,4692
22541,44.99,750.0,750,2,29.21,4692
22545,45.99,750.0,750,2,30.46,4692
22552,34.99,750.0,750,2,23.64,4692
23073,71.99,1500.0,1500,2,46.75,4425
23126,13.99,750.0,750,2,8.1,7255
23648,21.99,750.0,750,2,14.19,4425
24095,3.99,750.0,750,2,2.7,3252
24183,85.99,750.0,750,2,55.84,4425
24494,9.99,750.0,750,2,6.8,4425
29130,5.99,750.0,750,2,4.13,8892
31978,21.99,750.0,750,2,9.45,4425
35399,5.79,750.0,750,2,3.74,2000
35957,19.99,750.0,750,2,13.69,10754
35995,44.99,750.0,750,2,31.03,8112
36047,21.99,750.0,750,2,14.86,4425
36066,279.99,750.0,750,2,193.1,10754
36067,58.99,750.0,750,2,29.45,10754
38830,171.99,750.0,750,2,111.1,9552
41948,21.99,720.0,720,2,14.96,653
42933,12.99,750.0,750,2,8.6,10754
43021,19.99,750.0,750,2,13.24,2000
43387,39.99,750.0,750,2,19.35,9552
44666,39.99,750.0,750,2,17.0,4692
44842,155.9,750.0,750,2,102.73,9552
45649,115.99,750.0,750,2,75.81,10754
46723,39.99,750.0,750,2,27.02,90024
105,4.49,1000.0,1000,1,3.35,660
647,6.99,1000.0,1000,1,5.18,5992
666,6.99,1000.0,1000,1,5.38,5992
70,18.99,750.0,750,1,13.96,9165
3535,14.99,750.0,750,1,11.19,7153
5025,13.99,750.0,750,1,11.19,9625
5083,10.99,750.0,750,1,8.26,12546
5459,29.49,750.0,750,1,22.01,8320
6769,6.99,1500.0,1500,2,4.54,9815
13654,12.99,750.0,750,2,6.57,4692
21309,14.99,750.0,750,2,10.06,9815
26828,12.99,1500.0,1500,2,3.94,6785
40753,12.99,750.0,750,2,8.6,90011
40767,13.99,750.0,750,2,9.03,90011
3467,18.99,750.0,750,1,13.66,1128
3860,11.99,750.0,750,1,9.22,7245
16974,8.99,750.0,750,2,6.03,7153
17485,10.99,1500.0,1500,2,7.53,3252
28323,7.49,750.0,750,2,4.83,480
41947,12.99,750.0,750,2,8.66,653
291,64.99,750.0,750,1,48.14,17035
690,21.99,750.0,750,1,16.53,9552
898,94.99,750.0,750,2,63.75,10754
4046,9.99,1750.0,1750,1,7.46,9815
4109,2699.99,750.0,750,1,2109.37,8112
13568,39.99,375.0,375,2,27.39,4425
15471,9.99,750.0,750,2,6.49,1392
17399,99.99,750.0,750,2,53.37,10754
17747,27.99,750.0,750,2,17.99,9165
17873,9.99,750.0,750,2,6.66,7153
17933,92.99,750.0,750,2,64.13,4425
18208,139.9,750.0,750,2,82.18,9552
19088,28.99,750.0,750,2,17.53,653
19246,9.99,750.0,750,2,6.57,1392
19506,19.99,750.0,750,2,13.79,2000
20137,6.79,750.0,750,2,4.44,5612
21636,58.99,1500.0,1500,2,38.56,1392
21711,24.99,750.0,750,2,16.66,4425
21980,65.99,750.0,750,2,44.59,1587
22053,324.99,750.0,750,2,215.23,9552
22575,62.99,750.0,750,2,41.44,90047
22858,28.99,375.0,375,2,18.7,10754
26105,35.99,750.0,750,2,24.32,4425
29554,31.99,375.0,375,2,21.61,9165
39711,69.99,750.0,750,2,45.45,7749
40577,38.99,750.0,750,2,26.17,4692
44680,28.99,750.0,750,2,18.91,4692
45597,74.99,750.0,750,2,48.38,4425
45980,65.99,750.0,750,2,39.99,8112
46841,45.99,750.0,750,2,31.29,10754
829,14.99,1000.0,1000,1,10.71,3960
938,29.99,750.0,750,1,22.55,1128
967,31.99,1000.0,1000,1,24.8,6213
3401,14.99,1750.0,1750,1,11.1,60
15333,11.99,750.0,750,2,7.94,3252
19889,32.99,750.0,750,2,16.1,9552
22470,12.99,750.0,750,2,8.84,10754
28538,14.99,750.0,750,2,9.8,9552
34333,9.99,750.0,750,2,6.45,8673
39843,8.99,750.0,750,2,6.16,17035
44172,8.99,750.0,750,2,6.03,1587
335,22.99,750.0,750,1,17.16,12546
2297,11.99,750.0,750,1,8.69,9165
4028,11.99,750.0,750,1,7.99,480
9110,16.99,0.0,20,1,12.22,4425
12149,35.99,750.0,750,2,23.99,4425
13890,8.29,750.0,750,2,5.64,90047
26939,43.99,750.0,750,2,22.57,2000
37682,10.99,750.0,750,2,7.14,9819
44220,33.99,500.0,500,2,21.47,90011
11556,354.99,750.0,750,2,202.7,4425
11559,354.99,750.0,750,2,204.07,4425
11561,354.99,750.0,750,2,201.34,4425
11629,45.49,750.0,750,2,29.93,2000
11743,7.49,750.0,750,2,4.9,9552
11917,205.99,1500.0,1500,2,137.33,4425
12570,249.9,750.0,750,2,150.32,4425
13064,87.99,750.0,750,2,56.77,4425
13888,7.99,750.0,750,2,1.93,90024
14398,165.99,750.0,750,2,108.84,10754
14681,389.99,1500.0,1500,2,259.99,4425
14683,95.99,750.0,750,2,65.3,4425
15036,55.99,750.0,750,2,37.33,516
15694,342.99,750.0,750,2,222.22,10754
16304,18.99,750.0,750,2,12.49,9552
16450,16.99,5000.0,5000,2,11.4,9815
16780,84.99,750.0,750,2,57.04,9165
17383,99.99,750.0,750,2,65.78,10754
17888,3.79,750.0,750,2,2.51,5612
18635,19.99,750.0,750,2,13.51,10754
18808,11.99,750.0,750,2,8.05,516
18825,7.99,750.0,750,2,3.37,2000
18958,10.49,750.0,750,2,7.23,9165
19388,7.79,750.0,750,2,2.62,4425
19503,98.99,750.0,750,2,67.34,7153
19687,153.99,750.0,750,2,101.31,8112
19714,219.99,750.0,750,2,146.66,4425
19801,7.99,750.0,750,2,5.44,9165
19823,147.99,750.0,750,2,96.73,2000
19828,7.99,750.0,750,2,5.33,9165
20361,72.99,750.0,750,2,47.71,4425
20667,184.99,1500.0,1500,2,124.99,4692
20680,40.99,750.0,750,2,26.97,9165
20681,69.99,750.0,750,2,46.35,9165
20879,144.99,750.0,750,2,99.99,4425
20881,134.99,750.0,750,2,87.66,4425
20882,519.99,750.0,750,2,353.73,4425
21443,204.99,750.0,750,2,102.59,10754
22262,17.99,750.0,750,2,12.07,90047
22432,214.99,750.0,750,2,138.7,9744
23767,529.99,750.0,750,2,363.01,10754
24229,45.99,750.0,750,2,30.66,10754
24231,45.99,750.0,750,2,29.86,10754
25718,749.99,750.0,750,2,487.01,4425
41614,36.99,750.0,750,2,24.99,4425
808,8.99,1000.0,1000,1,6.66,12546
3322,19.99,750.0,750,1,15.26,12546
6621,7.99,1750.0,1750,1,6.39,12546
39438,6.99,750.0,750,2,4.57,8673
11174,9.99,1500.0,1500,2,6.66,8892
13396,10.99,750.0,750,2,7.14,90024
4202,0.0,750.0,750,1,11.19,480
17989,11.99,1500.0,1500,2,8.05,6785
3573,99.99,1750.0,1750,1,74.21,8664
8289,59.99,750.0,750,1,43.79,8004
38103,11.99,1500.0,1500,2,7.94,10754
8908,6.99,1500.0,1500,2,4.57,3252
43546,15.99,4000.0,4000,2,10.8,3252
749,19.99,750.0,750,1,15.14,8664
16587,19.99,750.0,750,2,11.4,653
596,21.99,750.0,750,1,17.31,3950
5214,12.99,1750.0,1750,1,9.69,480
12097,19.99,750.0,750,2,13.42,4425
13921,10.99,750.0,750,2,7.48,10754
27488,12.99,1500.0,1500,2,8.84,4848
36660,13.99,750.0,750,2,9.65,10754
22234,6.99,750.0,750,2,4.79,9552
23565,7.49,750.0,750,2,4.9,9815
4322,10.99,750.0,750,1,8.2,12546
23800,15.99,750.0,750,2,9.2,653
20660,10.99,750.0,750,2,7.38,7153
23646,11.99,750.0,750,2,8.27,1587
19853,11.99,750.0,750,2,8.1,6785
6146,4.99,750.0,750,2,3.39,1392
6798,6.99,1500.0,1500,2,4.63,3252
44369,4.99,750.0,750,2,3.37,3252
14370,14.99,750.0,750,2,10.06,4425
19316,14.99,750.0,750,2,9.99,4425
20608,7.49,750.0,750,2,4.83,7153
21312,11.99,750.0,750,2,7.84,9552
16773,32.99,750.0,750,2,22.6,9552
36543,29.99,750.0,750,2,13.15,3252
41485,38.99,750.0,750,2,25.82,8112
13544,3.79,750.0,750,2,2.61,9815
13548,3.79,750.0,750,2,2.56,9815
14712,3.79,750.0,750,2,2.53,9815
14922,3.79,750.0,750,2,2.6,3252
16775,3.79,750.0,750,2,2.48,9815
22043,3.79,750.0,750,2,2.54,3252
42753,3.79,750.0,750,2,2.6,3252
24484,11.49,1500.0,1500,2,7.51,8892
24485,11.49,1500.0,1500,2,7.87,8892
14367,18.99,750.0,750,2,12.66,10754
3021,12.99,750.0,750,1,9.41,12546
17196,18.99,750.0,750,2,12.33,653
44906,12.99,750.0,750,2,8.38,90024
24301,9.99,750.0,750,2,5.47,4950
4730,12.99,750.0,750,1,9.92,3664
5287,0.49,50.0,50,1,0.38,8004
5341,0.49,50.0,50,1,0.39,8004
5533,0.49,50.0,50,1,0.35,8004
15366,8.49,750.0,750,2,5.86,9552
16873,8.99,750.0,750,2,5.95,7153
23877,12.99,750.0,750,2,7.38,9165
533,31.99,750.0,750,1,24.23,9552
38107,11.99,1500.0,1500,2,7.94,10754
42752,3.79,750.0,750,2,2.56,3252
23618,199.99,750.0,750,2,135.13,9165
35589,11.99,750.0,750,2,6.89,8112
34761,10.99,750.0,750,2,7.28,9819
36540,7.99,1500.0,1500,2,5.36,3252
3402,12.99,750.0,750,1,10.31,12546
563,31.99,750.0,750,1,25.59,9552
10887,5.99,750.0,750,2,3.99,2000
27573,8.49,750.0,750,2,5.62,2000
42513,6.99,750.0,750,2,4.79,2000
13260,8.99,750.0,750,2,5.8,6785
18950,17.99,750.0,750,2,12.32,4425
19375,17.99,3000.0,3000,2,12.41,3252
19656,8.99,750.0,750,2,5.91,653
20102,9.99,750.0,750,2,6.7,9165
21254,21.99,750.0,750,2,14.28,4425
23256,13.99,750.0,750,2,9.39,653
23347,15.99,750.0,750,2,6.45,10754
23353,15.99,750.0,750,2,10.95,9552
23356,21.99,750.0,750,2,14.47,9552
28457,17.99,750.0,750,2,11.76,9165
14015,12.99,750.0,750,2,8.72,653
6472,3.99,750.0,750,2,2.71,1392
8364,9.99,750.0,750,2,6.49,516
18963,7.99,750.0,750,2,5.47,9165
23075,16.99,750.0,750,2,11.72,4425
23076,13.99,750.0,750,2,9.08,4425
23377,13.99,750.0,750,2,9.33,10754
46453,10.99,750.0,750,2,7.33,4425
14432,12.99,750.0,750,2,8.78,2000
37008,21.99,1500.0,1500,2,14.47,9165
18776,11.99,750.0,750,2,7.74,1590
18831,9.99,750.0,750,2,5.26,7153
20578,39.99,750.0,750,2,27.02,6785
2215,18.99,750.0,750,1,13.86,6359
19937,11.99,750.0,750,2,8.27,653
2002,29.99,750.0,750,1,21.73,653
2004,29.99,750.0,750,1,22.05,653
17699,18.99,750.0,750,2,12.25,653
22862,12.99,750.0,750,2,8.6,2876
15261,6.49,0.0,187,2,4.27,3252
28317,6.99,1500.0,1500,2,4.69,3252
29558,7.99,1500.0,1500,2,5.22,3252
14100,5.99,750.0,750,2,4.02,4425
23279,24.99,750.0,750,2,16.44,2000
14119,3.29,187.0,187,2,2.16,4425
14413,3.99,750.0,750,2,2.59,3252
43384,9.99,1000.0,1000,2,5.51,8892
13129,10.99,1500.0,1500,2,7.14,9552
22739,47.99,750.0,750,2,33.1,4425
885,7.99,750.0,750,1,6.05,8352
20334,10.99,750.0,750,2,7.48,90047
18844,12.99,750.0,750,2,8.44,90024
41071,14.99,750.0,750,2,10.13,9552
33067,10.99,750.0,750,2,5.91,8892
36135,26.99,750.0,750,2,17.87,4692
6768,5.99,750.0,750,2,3.86,8892
10442,45.99,750.0,750,2,31.29,10754
21318,5.99,750.0,750,2,3.94,3252
4005,39.99,750.0,750,1,31.99,3664
18804,14.99,750.0,750,2,10.06,516
3241,12.99,750.0,750,1,9.28,12546
5589,13.99,750.0,750,1,11.02,1128
16742,10.99,750.0,750,2,7.09,2000
16939,4.99,750.0,750,2,3.28,3252
28038,5.99,750.0,750,2,3.71,3252
44063,11.99,750.0,750,2,7.84,4425
15958,12.99,750.0,750,2,8.6,90011
17470,9.99,750.0,750,2,6.8,12331
19936,10.99,750.0,750,2,7.53,653
3179,12.99,750.0,750,1,9.69,12546
3035,9.99,750.0,750,1,7.14,12546
22171,49.99,750.0,750,2,31.03,7153
34733,22.99,750.0,750,2,15.03,9165
1962,16.49,750.0,750,1,11.02,12546
2087,36.99,750.0,750,1,25.18,653
2333,54.99,750.0,750,1,39.05,7239
2440,19.99,750.0,750,1,13.17,5992
2667,21.99,750.0,750,1,14.39,6213
4060,14.99,750.0,750,1,9.35,12546
4696,18.99,750.0,750,1,13.17,6213
5414,9.99,750.0,750,1,6.15,6213
7828,9.99,750.0,750,1,6.39,6213
43323,19.99,750.0,750,2,13.07,10754
18299,7.99,750.0,750,2,5.51,516
5521,17.99,1750.0,1750,1,10.84,3960
14923,3.79,750.0,750,2,2.54,3252
42402,11.99,750.0,750,2,6.45,10754
43020,142.99,750.0,750,2,96.61,8112
8705,6.99,1500.0,1500,2,4.76,3252
6527,5.49,0.0,187,2,3.59,3252
23003,19.99,750.0,750,2,13.79,1650
23004,23.99,750.0,750,2,15.89,1650
2086,79.99,750.0,750,1,58.82,1485
2554,114.99,750.0,750,1,83.33,10754
4703,0.99,50.0,50,1,0.77,6213
4705,0.99,50.0,50,1,0.76,6213
37166,7.99,750.0,750,2,5.36,8673
4575,24.99,750.0,750,1,19.37,2561
6525,39.99,750.0,750,1,29.4,10754
8100,39.99,750.0,750,1,28.77,1485
42934,11.99,750.0,750,2,8.21,10754
6282,52.99,750.0,750,2,34.41,4425
39998,3.99,750.0,750,2,2.71,3252
39995,3.99,750.0,750,2,2.7,3252
39997,3.99,750.0,750,2,2.61,3252
20472,7.49,750.0,750,2,4.83,653
20337,11.99,750.0,750,2,7.99,90047
20357,12.99,750.0,750,2,5.19,3252
7917,9.99,375.0,375,1,6.92,5270
7931,9.99,375.0,375,1,6.47,5270
12124,4.99,750.0,750,2,3.24,3252
14474,8.99,750.0,750,2,6.16,10754
18272,9.99,750.0,750,2,6.62,8735
21750,9.99,1500.0,1500,2,6.84,10754
43789,10.99,750.0,750,2,7.33,10754
43790,10.99,750.0,750,2,7.43,10754
20359,23.99,1500.0,1500,2,15.78,4425
38314,14.99,750.0,750,2,9.86,9165
3101,27.99,750.0,750,1,22.04,4425
36845,10.99,750.0,750,2,7.33,10754
8017,10.99,750.0,750,1,7.85,1128
46661,2.99,750.0,750,2,2.05,9815
880,9.99,1000.0,1000,1,7.57,9552
22471,16.99,750.0,750,2,11.48,90010
4425,12.49,750.0,750,1,9.53,3924
43782,38.99,750.0,750,2,26.71,8112
640,9.99,1000.0,1000,1,7.24,9552
3078,7.99,750.0,750,1,5.83,9206
33734,19.99,750.0,750,2,11.61,10754
18346,54.99,750.0,750,2,36.18,90047
6891,4.99,750.0,750,2,3.42,3252
6919,6.99,1500.0,1500,2,4.69,1392
45875,9.99,1500.0,1500,2,6.45,3252
1878,16.49,750.0,750,1,10.65,12546
3282,0.99,50.0,50,1,0.79,11567
43542,15.99,4000.0,4000,2,10.66,3252
19287,16.99,750.0,750,2,11.4,1650
20094,14.99,750.0,750,2,9.67,1650
20124,13.99,750.0,750,2,9.14,1650
20146,16.99,750.0,750,2,11.72,1650
23443,13.99,750.0,750,2,9.45,1650
24024,19.99,750.0,750,2,13.69,90051
14358,9.99,750.0,750,2,6.66,90037
24578,40.49,750.0,750,2,26.81,10754
4912,4.99,0.0,50,1,3.67,480
44199,14.99,750.0,750,2,10.27,90010
22324,30.99,750.0,750,2,19.73,90047
23876,12.99,750.0,750,2,8.49,9165
23878,12.99,750.0,750,2,8.49,9165
44953,13.99,750.0,750,2,9.58,4425
9376,29.99,750.0,750,1,22.21,653
14369,12.99,750.0,750,2,8.78,90047
16266,11.99,1500.0,1500,2,5.8,516
21223,17.99,750.0,750,2,11.25,90047
42439,8.99,1500.0,1500,2,6.16,1003
14417,7.99,750.0,750,2,5.44,17035
19346,15.99,750.0,750,2,11.03,10754
21210,9.99,750.0,750,2,6.66,90024
39601,7.99,0.0,187,2,4.69,1392
24043,13.99,750.0,750,2,9.52,9552
14411,7.99,1500.0,1500,2,5.4,3252
14674,11.49,750.0,750,2,7.66,90047
19243,6.49,750.0,750,2,4.45,1392
14918,14.99,750.0,750,2,9.8,90024
32514,15.99,750.0,750,2,10.38,1392
16663,12.99,750.0,750,2,8.78,7153
15253,4.79,500.0,500,2,3.15,2242
43821,7.99,750.0,750,2,5.36,516
44370,9.99,1500.0,1500,2,6.75,3252
23231,54.99,750.0,750,2,37.16,9819
23831,13.99,750.0,750,2,9.33,7153
14621,6.99,750.0,750,2,4.54,3252
17936,11.99,750.0,750,2,7.84,1590
18572,11.99,750.0,750,2,8.21,1590
21714,14.99,750.0,750,2,9.67,2000
23208,10.99,750.0,750,2,7.43,1590
5513,10.99,1750.0,1750,1,7.91,660
12188,2.99,750.0,750,2,1.99,9815
2915,21.99,750.0,750,1,16.41,3950
4337,43.99,750.0,750,1,34.91,7153
19946,14.99,750.0,750,2,9.73,653
3057,12.99,750.0,750,1,9.69,12546
12592,26.99,750.0,750,2,18.11,1392
7430,11.99,1000.0,1000,1,9.37,3252
46733,11.99,750.0,750,2,8.21,1590
24288,10.99,750.0,750,2,7.14,4425
24290,11.99,750.0,750,2,8.16,4425
24292,10.99,750.0,750,2,7.48,4425
17379,15.99,750.0,750,2,11.03,7153
39681,3.99,187.0,187,2,2.64,4425
46508,8.99,1500.0,1500,2,5.95,1003
10228,3.29,750.0,750,2,2.22,9815
22338,26.99,750.0,750,2,17.1,4425
16053,47.49,750.0,750,2,31.24,2000
741,22.99,750.0,750,1,16.42,9165
22337,36.99,750.0,750,2,24.66,4425
15289,7.99,750.0,750,2,3.99,7153
39996,3.99,750.0,750,2,2.75,3252
23355,14.49,750.0,750,2,9.6,9552
24451,24.99,750.0,750,2,15.12,9552
24452,12.99,750.0,750,2,7.58,9552
24540,21.99,750.0,750,2,13.79,9552
20861,11.99,750.0,750,2,7.74,8735
23239,8.99,750.0,750,2,6.12,2000
23344,4.49,300.0,300,2,2.97,8320
20625,24.99,750.0,750,2,17.12,7153
15188,8.99,750.0,750,2,5.8,10754
23968,11.99,750.0,750,2,8.27,90024
24206,14.99,750.0,750,2,9.99,9552
42385,5.29,750.0,750,2,3.65,8892
6343,4.99,750.0,750,2,3.44,1392
22615,7.99,375.0,375,2,5.36,4425
22579,6.99,750.0,750,2,4.82,9552
735,14.49,1000.0,1000,1,10.81,660
19071,8.99,750.0,750,2,5.99,4425
22835,14.99,750.0,750,2,9.3,90047
14053,10.99,750.0,750,2,7.18,4425
24588,16.99,750.0,750,2,10.2,90024
13142,6.99,750.0,750,2,4.51,4425
13386,8.49,750.0,750,2,5.7,4425
16436,15.99,750.0,750,2,11.03,4425
18911,23.99,750.0,750,2,15.48,4425
20626,11.99,750.0,750,2,2.7,7153
21388,4.99,750.0,750,2,3.39,4425
21792,26.99,750.0,750,2,17.76,4425
22221,11.49,750.0,750,2,7.82,4425
22344,16.99,750.0,750,2,9.99,4425
22515,12.99,750.0,750,2,8.78,9552
23197,9.99,1500.0,1500,2,6.84,4425
23270,9.99,750.0,750,2,6.7,17035
23389,13.99,750.0,750,2,7.53,9165
23415,7.99,750.0,750,2,2.95,3252
23474,12.99,750.0,750,2,6.89,8673
24118,17.99,750.0,750,2,9.93,9165
24119,15.99,750.0,750,2,8.55,9165
24310,15.99,750.0,750,2,6.53,10754
26644,6.49,750.0,750,2,4.36,4425
28021,8.29,750.0,750,2,5.68,4425
35651,4.99,750.0,750,2,3.37,4425
46714,12.49,750.0,750,2,8.44,4425
927,27.99,750.0,750,1,21.05,7245
34474,6.99,1500.0,1500,2,4.57,3252
19752,9.49,750.0,750,2,6.5,4425
21255,15.99,750.0,750,2,10.59,4425
43680,10.49,750.0,750,2,6.95,4425
17702,10.99,750.0,750,2,7.14,653
23214,12.99,750.0,750,2,7.18,653
24359,48.99,750.0,750,2,32.44,17037
19497,10.99,750.0,750,2,7.14,1587
31503,10.99,1500.0,1500,2,7.58,3252
4734,16.99,750.0,750,1,11.9,3960
5566,16.99,750.0,750,1,11.44,3960
11529,9.99,750.0,750,2,3.76,9552
22092,11.99,750.0,750,2,8.1,9552
14993,4.49,187.0,187,2,3.01,90047
40666,9.99,750.0,750,2,6.89,516
42348,6.99,1500.0,1500,2,4.82,3252
42751,3.79,750.0,750,2,2.45,3252
726,5.99,1000.0,1000,1,4.79,9552
22727,24.99,750.0,750,2,16.66,90024
46374,16.99,5000.0,5000,2,11.64,3252
19284,9.99,750.0,750,2,6.7,90024
2277,22.99,750.0,750,1,17.03,12546
14678,9.49,750.0,750,2,6.12,90047
3030,22.99,1750.0,1750,1,13.07,3960
22902,16.99,750.0,750,2,11.1,9165
23680,21.99,750.0,750,2,13.42,9165
24454,22.99,750.0,750,2,14.28,9552
